3363362,-0.0819,-0.0556,0.9618,-0.2450,-2.1263,0.7700,999.8115,smooth_accel_decel
3363422,0.0026,0.0691,1.0453,-0.9625,-0.3762,-0.4812,999.7969,smooth_accel_decel
3363482,-0.0329,0.0464,0.9450,1.5137,1.4088,0.2800,999.7681,smooth_accel_decel
3363542,-0.0380,0.1130,0.8552,1.5662,0.1925,0.6913,999.7493,smooth_accel_decel
3363602,0.0154,-0.0144,1.0950,-0.2362,2.4938,0.2713,999.6992,smooth_accel_decel
3363662,-0.0403,0.0764,1.1321,4.3488,4.1125,0.1050,999.6633,smooth_accel_decel
3363722,-0.0425,-0.0068,1.0094,-2.1613,-2.4938,0.1488,999.6653,smooth_accel_decel
3363782,-0.0063,-0.0644,1.1201,-0.9538,4.5150,0.5950,999.6777,smooth_accel_decel
3363842,-0.0773,0.0630,0.8952,-1.6013,4.4012,-0.4375,999.6514,smooth_accel_decel
3363902,-0.2191,-0.1832,0.8636,-4.8562,0.9538,0.4288,999.6528,smooth_accel_decel
3363962,0.0839,0.0163,1.0604,2.5287,-0.8838,-0.2450,999.6616,smooth_accel_decel
3364022,-0.0283,0.1523,1.0616,-1.5662,-1.3038,0.0787,999.6736,smooth_accel_decel
3364082,-0.0329,-0.0711,0.9465,0.3500,0.3063,0.5075,999.6582,smooth_accel_decel
3364142,0.0148,0.0691,0.9885,-2.2838,3.3600,0.1312,999.6736,smooth_accel_decel
3364202,0.0079,0.0504,1.0255,0.3325,-0.5075,-0.5863,999.6633,smooth_accel_decel
3364262,-0.0192,0.0256,0.9689,0.0700,-1.4612,-0.2188,999.6711,smooth_accel_decel
3364322,0.0173,0.0755,1.1658,1.5400,-1.3650,-0.0437,999.6848,smooth_accel_decel
3364382,-0.0397,0.0049,0.9311,1.7062,0.1750,0.2275,999.6812,smooth_accel_decel
3364442,-0.0891,0.1212,0.9994,0.0437,-1.4525,-0.2188,999.6902,smooth_accel_decel
3364502,-0.0442,0.0632,0.9801,0.2537,-1.1025,0.1400,999.6948,smooth_accel_decel
3364562,0.0220,0.1072,1.0737,-0.0175,0.1663,0.0613,999.7122,smooth_accel_decel
3364622,-0.0095,0.0786,1.1056,1.4438,1.2687,0.0000,999.7087,smooth_accel_decel
3364682,-0.0639,0.0249,0.9418,1.7237,-2.3450,-0.0613,999.7136,smooth_accel_decel
3364742,-0.0439,-0.0703,0.8062,1.9600,-2.3800,0.0350,999.7322,smooth_accel_decel
3364802,-0.0271,0.1171,0.9772,-0.5512,0.9275,0.2625,999.7227,smooth_accel_decel
3364862,-0.1875,-0.0627,0.7488,3.8850,3.1588,1.1025,999.7429,smooth_accel_decel
3364922,0.0729,-0.0129,1.1170,1.7062,-1.9950,-0.2713,999.7124,smooth_accel_decel
3364982,0.0095,0.1754,1.0263,-0.4288,-1.1200,0.1838,999.6836,smooth_accel_decel
3365042,0.0207,-0.0661,0.7350,-0.4900,-3.7100,0.1400,999.6699,smooth_accel_decel
3365102,0.0761,0.0310,0.8921,-4.5413,-7.6213,-0.8138,999.6548,smooth_accel_decel
3365162,-0.0114,-0.0396,0.9720,-0.1312,2.3187,0.0088,999.6399,smooth_accel_decel
3365222,0.1055,0.1747,1.0455,-1.3650,4.1475,0.1400,999.6443,smooth_accel_decel
3365282,-0.0208,0.0828,1.2210,0.7875,1.8025,-0.3850,999.6653,smooth_accel_decel
3365342,0.0541,0.1159,1.1458,-1.9688,0.0437,0.2975,999.6736,smooth_accel_decel
3365402,-0.0151,0.0622,0.9145,-2.3537,0.9538,0.5163,999.6624,smooth_accel_decel
3365462,0.0578,-0.0503,0.9411,1.0938,-2.9225,0.0350,999.6475,smooth_accel_decel
3365522,-0.0547,-0.0122,0.6913,-2.3975,1.2775,0.8050,999.6599,smooth_accel_decel
3365582,-0.0243,-0.0265,0.9828,1.1725,0.9450,0.3850,999.6584,smooth_accel_decel
3365642,0.0295,-0.0350,1.0063,0.0262,0.0000,0.2362,999.6682,smooth_accel_decel
3365702,0.0305,0.0778,1.0204,0.2100,0.2450,0.0000,999.6863,smooth_accel_decel
3365762,-0.0720,0.0334,0.9202,-1.1638,1.5050,0.2100,999.6692,smooth_accel_decel
3365822,-0.0446,0.0015,0.8786,-2.0300,0.5863,-0.7700,999.6995,smooth_accel_decel
3365882,-0.0140,0.0813,0.9081,-2.0738,1.6625,-0.1575,999.6765,smooth_accel_decel
3365942,-0.0243,-0.0915,0.9155,0.1575,0.9187,-0.2713,999.6492,smooth_accel_decel
3366002,0.0343,0.0066,1.0552,-1.9075,0.1838,-0.5688,999.6560,smooth_accel_decel
3366062,0.0259,-0.0744,0.9109,-2.2925,0.2100,0.8400,999.6438,smooth_accel_decel
3366122,0.0270,0.2267,1.1256,0.2275,-0.1750,0.2887,999.5876,smooth_accel_decel
3366182,-0.0489,0.0423,0.9756,-3.0712,2.5287,0.2800,999.6265,smooth_accel_decel
3366242,-0.2533,-0.0666,0.7556,1.0412,0.0962,-0.3762,999.5916,smooth_accel_decel
3366302,0.0099,0.0935,0.8781,-3.5875,5.2500,0.4462,999.5376,smooth_accel_decel
3366362,0.1146,-0.0905,1.0301,-0.2713,-1.7675,0.7613,999.5476,smooth_accel_decel
3366422,0.0015,0.0506,1.0109,0.4812,-0.5163,0.1488,999.5366,smooth_accel_decel
3366482,-0.0134,-0.0325,0.8539,-0.9187,-1.9075,0.9538,999.5754,smooth_accel_decel
3366542,0.0293,0.0002,1.0002,1.4088,-1.7413,0.4025,999.5740,smooth_accel_decel
3366602,-0.0042,0.0842,0.9600,0.5600,-1.4175,0.5863,999.5593,smooth_accel_decel
3366662,0.0156,0.0423,0.9901,1.6800,0.7000,0.4812,999.5781,smooth_accel_decel
3366722,0.0000,-0.0862,0.6957,-2.7825,0.7875,0.0700,999.6033,smooth_accel_decel
3366782,0.0110,-0.0051,0.9670,1.8900,-0.2975,0.4550,999.5178,smooth_accel_decel
3366842,0.0691,0.0612,0.9377,0.3413,-0.9450,0.2013,999.5110,smooth_accel_decel
3366902,0.0051,0.0820,0.9731,-1.5137,-0.9625,0.4638,999.5154,smooth_accel_decel
3366962,0.0456,0.0232,0.9601,0.8400,0.8838,0.5250,999.4924,smooth_accel_decel
3367022,0.0035,-0.0295,0.9162,1.5312,1.1550,-0.1488,999.5232,smooth_accel_decel
3367082,0.0144,-0.0169,0.9097,1.4963,-0.5163,0.1575,999.5374,smooth_accel_decel
3367142,-0.0044,0.1010,1.0565,1.0412,-0.0350,0.5425,999.5557,smooth_accel_decel
3367202,-0.0220,0.0227,0.9182,1.5400,-2.2050,0.1838,999.6038,smooth_accel_decel
3367262,0.0176,-0.0029,1.1851,0.0350,1.0938,-0.8925,999.6262,smooth_accel_decel
3367322,0.1879,-0.0786,1.1041,-2.4850,-4.0338,0.1925,999.6438,smooth_accel_decel
3367382,0.0596,-0.0356,1.0513,2.4762,-1.7587,0.6388,999.6824,smooth_accel_decel
3367442,-0.0059,0.0976,0.8666,2.5638,2.2662,0.6913,999.6506,smooth_accel_decel
3367502,0.0193,-0.0207,0.9109,-2.2400,-1.2513,-0.0962,999.6892,smooth_accel_decel
3367562,-0.0241,-0.0937,1.0470,-2.9400,3.6050,0.6388,999.6665,smooth_accel_decel
3367622,0.1313,-0.0120,0.9894,-0.9187,-1.4875,0.1925,999.6594,smooth_accel_decel
3367682,0.0788,0.0991,1.0638,-0.8662,-2.2575,0.4200,999.6616,smooth_accel_decel
3367742,0.0081,0.0263,0.9299,0.2275,-0.0700,-0.0787,999.6663,smooth_accel_decel
3367802,0.1662,0.1570,0.8522,-2.1962,-0.8750,-0.0437,999.6931,smooth_accel_decel
3367862,0.1877,0.1562,1.3701,2.3537,4.7600,-0.0437,999.6858,smooth_accel_decel
3367922,0.2238,0.0180,1.2991,-0.1225,10.4913,1.0762,999.6863,smooth_accel_decel
3367982,0.1659,-0.0083,1.3047,6.8162,3.3775,-0.1925,999.6846,smooth_accel_decel
3368042,0.2394,0.2025,1.4021,0.8050,-4.4887,1.2950,999.7166,smooth_accel_decel
3368102,0.1210,0.0214,0.9828,-5.9675,2.1175,1.0063,999.6997,smooth_accel_decel
3368162,-0.0819,0.0224,0.8535,-0.2275,2.8875,-0.9538,999.6797,smooth_accel_decel
3368222,0.2035,-0.0254,1.1473,3.1850,4.2962,-0.5250,999.6448,smooth_accel_decel
3368282,-0.0739,0.0400,1.0454,-1.9775,4.3575,-0.0700,999.6777,smooth_accel_decel
3368342,-0.0602,0.1066,1.1306,-2.0912,6.8513,0.4550,999.6414,smooth_accel_decel
3368402,0.0867,-0.0310,0.9402,-1.2075,2.3625,0.2713,999.6802,smooth_accel_decel
3368462,0.0554,0.0500,1.1012,0.0262,-4.3488,1.2162,999.6909,smooth_accel_decel
3368522,0.1629,-0.0365,1.0505,2.1175,0.0088,0.2625,999.6892,smooth_accel_decel
3368582,0.0871,-0.0373,0.8262,-1.3125,-2.4588,-0.3325,999.6709,smooth_accel_decel
3368642,0.0869,0.0827,1.0438,1.4000,-3.4037,-0.1488,999.6758,smooth_accel_decel
3368702,0.0105,0.0474,0.9453,-1.2162,2.7125,-0.0613,999.7007,smooth_accel_decel
3368762,0.0271,0.0117,0.8348,2.5900,1.2687,0.1050,999.6926,smooth_accel_decel
3368822,0.0569,0.0825,1.0804,-2.4675,0.9887,-0.4288,999.6863,smooth_accel_decel
3368882,0.0630,-0.0924,0.9883,1.2862,-0.4025,0.4988,999.6548,smooth_accel_decel
3368942,0.0874,0.1329,1.1151,2.0387,-1.3737,0.0088,999.6228,smooth_accel_decel
3369002,0.0808,0.0234,0.9712,1.3125,-2.3625,-0.1663,999.5508,smooth_accel_decel
3369062,-0.0166,-0.0171,0.7713,1.6537,-0.6212,-0.0700,999.5417,smooth_accel_decel
3369122,-0.0205,-0.0535,0.9248,2.7213,1.2775,-0.5600,999.6038,smooth_accel_decel
3369182,0.0081,0.0450,0.8699,1.7413,-0.4900,-0.3063,999.5928,smooth_accel_decel
3369242,-0.0027,-0.0534,0.9504,2.0825,0.6300,0.2362,999.6199,smooth_accel_decel
3369302,0.0342,0.1545,1.0014,2.2137,-3.2113,0.0875,999.6194,smooth_accel_decel
3369362,-0.0134,-0.0619,1.0472,4.4450,-4.8650,-1.1550,999.6187,smooth_accel_decel
3369422,0.0019,0.0847,0.9235,-0.1925,2.5900,0.4375,999.6340,smooth_accel_decel
3369482,-0.0340,0.0203,0.8118,3.8325,0.2887,-0.1925,999.6326,smooth_accel_decel
3369542,0.1521,-0.0279,1.1422,-1.8200,-2.3537,0.8225,999.5967,smooth_accel_decel
3369602,0.1090,0.2472,0.8613,3.4125,-3.4650,0.0350,999.6038,smooth_accel_decel
3369662,0.1701,-0.1035,1.1200,-1.5312,3.1412,0.4550,999.5835,smooth_accel_decel
3369722,0.0359,0.2245,1.0812,0.6388,-0.5863,0.2275,999.6567,smooth_accel_decel
3369782,0.0478,-0.0956,0.9866,-0.4900,1.3737,-0.6650,999.6426,smooth_accel_decel
3369842,0.1333,-0.0095,1.1187,1.2337,-4.8125,-0.3587,999.6318,smooth_accel_decel
3369902,0.0468,0.0788,1.0031,1.3125,-0.1050,0.3938,999.6221,smooth_accel_decel
3369962,0.0960,0.1584,0.7854,0.2713,-0.7088,-0.4112,999.6326,smooth_accel_decel
3370022,0.1038,0.0234,1.2054,-0.9275,1.5575,0.6388,999.6345,smooth_accel_decel
3370082,0.0528,0.0456,1.0861,1.1287,3.7013,-0.1312,999.6411,smooth_accel_decel
3370142,0.1183,-0.0198,0.9865,-2.3537,-2.6862,-0.2275,999.6755,smooth_accel_decel
3370202,0.1005,-0.0012,1.0339,0.6562,-0.8838,0.4375,999.6953,smooth_accel_decel
3370262,0.0974,0.0234,1.1153,2.3537,-0.3938,0.9362,999.7219,smooth_accel_decel
3370322,-0.0012,-0.0595,0.8040,1.5225,-5.0925,0.4812,999.7288,smooth_accel_decel
3370382,-0.0073,-0.0198,0.9817,3.8238,-0.6475,0.0088,999.7207,smooth_accel_decel
3370442,0.0081,0.0893,0.9756,-1.8288,-1.8637,0.3938,999.6875,smooth_accel_decel
3370502,0.1661,0.0234,1.0707,0.3063,-4.8387,1.1812,999.6567,smooth_accel_decel
3370562,0.0105,0.0427,0.9882,2.4588,-1.6625,0.6913,999.6704,smooth_accel_decel
3370622,0.1801,0.0288,1.0146,-2.8612,0.1925,-0.4025,999.6702,smooth_accel_decel
3370682,0.0320,-0.0328,0.9066,1.0150,-0.5863,1.0675,999.6421,smooth_accel_decel
3370742,0.0620,-0.1305,1.0167,0.1663,1.8463,-0.1750,999.6392,smooth_accel_decel
3370802,0.0278,0.0468,0.9686,-0.1838,7.2975,0.7525,999.6238,smooth_accel_decel
3370862,0.1127,0.0900,1.0973,1.0063,3.0887,0.6125,999.6099,smooth_accel_decel
3370922,0.0178,-0.1487,0.9228,-0.6650,-2.0563,0.2013,999.6328,smooth_accel_decel
3370982,0.0185,-0.0079,0.9955,-3.0625,-1.2075,-0.4550,999.6221,smooth_accel_decel
3371042,0.0537,-0.0056,0.9536,-0.7437,0.7262,0.1400,999.6448,smooth_accel_decel
3371102,-0.0010,0.0854,1.0416,-2.0475,-7.2712,-0.8400,999.6699,smooth_accel_decel
3371162,0.0407,-0.0465,0.8086,-1.1025,-4.2175,0.1050,999.6865,smooth_accel_decel
3371222,0.0734,0.1196,0.9434,1.3737,-1.8112,-0.2625,999.7126,smooth_accel_decel
3371282,0.0098,-0.0306,0.8140,-0.3675,0.0350,0.0962,999.7219,smooth_accel_decel
3371342,0.1164,0.0261,1.0876,-0.9275,-2.4500,-0.6825,999.7219,smooth_accel_decel
3371402,0.0515,-0.0095,0.8983,-1.5225,-0.1663,0.1575,999.7000,smooth_accel_decel
3371462,0.1376,0.0039,1.1602,-2.9400,1.6625,0.7613,999.6794,smooth_accel_decel
3371522,-0.0203,0.1306,0.9118,1.9425,-2.1000,0.0350,999.7104,smooth_accel_decel
3371582,0.1217,-0.2195,1.1011,-2.3450,1.2600,0.8050,999.7258,smooth_accel_decel
3371642,0.1328,0.1637,1.1142,2.6250,-0.1925,0.4638,999.7239,smooth_accel_decel
3371702,0.1454,0.0490,1.1164,1.4787,-0.2450,-0.0525,999.7009,smooth_accel_decel
3371762,0.1042,0.1140,1.0590,-1.3125,1.2950,0.0437,999.6787,smooth_accel_decel
3371822,0.0156,-0.0187,1.0275,0.7962,3.2638,0.0875,999.6860,smooth_accel_decel
3371882,-0.0115,-0.0257,0.8888,1.9162,-1.3737,0.1925,999.6663,smooth_accel_decel
3371942,0.0806,-0.0069,0.9831,-0.9275,0.0000,0.4725,999.6589,smooth_accel_decel
3372002,0.0012,-0.0566,0.9948,0.4988,-0.5950,-0.1488,999.6589,smooth_accel_decel
3372062,0.0500,0.0989,1.0898,-4.0250,-0.7613,0.0613,999.6975,smooth_accel_decel
3372122,0.0883,-0.0661,1.2262,-1.2162,4.6988,0.5425,999.6934,smooth_accel_decel
3372182,0.0673,0.1932,0.8968,-1.4175,-0.1050,0.5250,999.7173,smooth_accel_decel
3372242,0.1381,-0.1194,1.1132,-1.7938,-2.1788,-0.0962,999.7307,smooth_accel_decel
3372302,0.0607,0.0295,0.9828,1.9775,0.9013,-0.1312,999.7375,smooth_accel_decel
3372362,0.1749,0.1545,1.1988,-1.2425,1.6537,0.1575,999.7478,smooth_accel_decel
3372422,0.0002,-0.0217,0.7846,0.1488,1.1550,0.7000,999.7585,smooth_accel_decel
3372482,0.1078,0.1848,0.8447,2.3537,-2.8087,-0.2887,999.7742,smooth_accel_decel
3372542,0.0700,-0.1522,1.0280,-2.7825,0.9100,0.0962,999.7761,smooth_accel_decel
3372602,0.0007,0.2555,1.0876,4.6200,1.7500,0.4200,999.7891,smooth_accel_decel
3372662,0.0658,0.0820,1.0067,-4.1475,-4.4012,-0.6388,999.8032,smooth_accel_decel
3372722,0.0300,-0.1478,0.9121,5.0225,3.9725,0.5950,999.8081,smooth_accel_decel
3372782,0.1212,0.0908,1.0263,0.0088,0.3063,-0.8138,999.8210,smooth_accel_decel
3372842,0.1094,-0.0371,1.0433,2.3187,1.5225,0.2800,999.8281,smooth_accel_decel
3372902,-0.2149,0.0062,0.6964,2.7300,2.4062,0.1663,999.8279,smooth_accel_decel
3372962,0.1191,0.0715,0.8369,-1.1113,1.2425,-0.2800,999.8384,smooth_accel_decel
3373022,0.1347,0.0933,0.8849,-1.2687,-5.3375,-0.4375,999.8406,smooth_accel_decel
3373082,0.0467,0.0636,0.9723,0.4462,1.8463,-0.7525,999.8367,smooth_accel_decel
3373142,0.0789,-0.1042,1.0122,2.2662,-0.8662,-0.5250,999.8418,smooth_accel_decel
3373202,0.2011,0.1272,0.9831,-2.0125,1.4262,-0.6388,999.8757,smooth_accel_decel
3373262,0.1545,0.0441,1.1375,-2.3800,1.3300,0.5775,999.8696,smooth_accel_decel
3373322,0.0209,-0.0325,0.8901,0.6825,1.9775,0.0350,999.8831,smooth_accel_decel
3373382,0.0869,0.1093,0.9648,-0.5250,-1.8463,0.0000,999.8787,smooth_accel_decel
3373442,0.1103,-0.0323,1.1302,-1.2600,1.5312,-0.2275,999.8682,smooth_accel_decel
3373502,0.0406,-0.1118,0.9511,-1.6537,2.9313,-0.1750,999.8562,smooth_accel_decel
3373562,0.0618,-0.0334,1.0260,0.0350,-0.5600,0.5950,999.8447,smooth_accel_decel
3373622,-0.0005,0.0412,0.7673,-0.4638,2.2750,-0.8575,999.8547,smooth_accel_decel
3373682,0.1007,0.0689,0.9765,-0.5075,0.8925,-0.2887,999.8567,smooth_accel_decel
3373742,0.1410,0.1376,0.8866,2.7912,-3.6662,0.2713,999.8613,smooth_accel_decel
3373802,0.1596,-0.0458,1.1639,-0.5512,-2.2750,0.7700,999.8604,smooth_accel_decel
3373862,-0.0296,0.0446,0.8888,4.5500,-4.2875,-0.5950,999.8450,smooth_accel_decel
3373922,0.1923,-0.0442,1.1627,-3.7800,-6.0025,-0.9100,999.8394,smooth_accel_decel
3373982,0.1232,-0.0003,1.0697,3.0450,0.3150,0.3762,999.7900,smooth_accel_decel
3374042,-0.0070,0.0081,1.1961,1.6888,-7.4200,-0.0613,999.7808,smooth_accel_decel
3374102,0.1906,-0.0454,1.3169,5.3463,7.4375,-0.7613,999.8088,smooth_accel_decel
3374162,0.0822,0.0451,0.7771,-3.9900,-1.0675,0.4638,999.8035,smooth_accel_decel
3374222,0.3059,0.1845,1.4384,-0.4550,-7.2888,0.1225,999.7927,smooth_accel_decel
3374282,-0.0114,-0.0613,0.9020,-1.5575,-6.6762,0.3675,999.8218,smooth_accel_decel
3374342,-0.0443,0.0769,1.2967,3.8063,0.1050,0.7437,999.8081,smooth_accel_decel
3374402,0.0969,0.0424,0.8725,-5.9412,-3.0538,0.2362,999.7595,smooth_accel_decel
3374462,0.2220,-0.0628,1.2981,1.3388,7.8575,-0.3938,999.7593,smooth_accel_decel
3374522,-0.0115,0.0528,0.8503,-3.0887,4.1562,0.0175,999.7195,smooth_accel_decel
3374582,-0.0228,-0.0574,0.8528,2.8525,-0.0875,-0.2625,999.7168,smooth_accel_decel
3374642,0.0517,0.2179,1.0704,-1.2513,-2.1350,-0.3938,999.6826,smooth_accel_decel
3374702,0.0875,0.0819,0.8628,-0.0175,-0.3413,0.4812,999.6887,smooth_accel_decel
3374762,0.0938,-0.0290,0.8818,-3.2550,-1.6013,-0.1488,999.6973,smooth_accel_decel
3374822,-0.0034,-0.1562,0.8857,0.7700,-1.9075,-0.0613,999.7092,smooth_accel_decel
3374882,0.0761,0.1564,1.0232,-0.4988,0.9362,-0.3587,999.7124,smooth_accel_decel
3374942,0.0761,-0.1344,0.9345,-3.6137,0.2625,0.3587,999.7004,smooth_accel_decel
3375002,0.0661,-0.0143,0.7935,-0.3762,-2.2750,-0.0787,999.7280,smooth_accel_decel
3375062,0.1103,0.0237,1.0565,-1.7062,1.6537,0.3500,999.7258,smooth_accel_decel
3375122,0.1423,0.0417,1.0934,-1.8987,1.8200,0.0525,999.7007,smooth_accel_decel
3375182,0.0415,-0.0600,0.9065,-1.3475,1.4525,0.0175,999.7158,smooth_accel_decel
3375242,0.1054,-0.0595,0.9733,-1.4350,1.7938,0.0088,999.6953,smooth_accel_decel
3375302,0.1698,0.0029,1.1900,-3.3600,1.5925,0.1050,999.7039,smooth_accel_decel
3375362,0.0129,-0.0373,0.8095,-2.0475,0.1750,-0.0262,999.7161,smooth_accel_decel
3375422,0.1459,0.0578,1.2337,-2.2575,1.5662,-0.3063,999.7188,smooth_accel_decel
3375482,0.1110,0.0443,0.9911,1.4875,-1.0412,-0.6037,999.7185,smooth_accel_decel
3375542,0.1435,0.0846,0.9994,-2.3275,-1.2250,-0.3325,999.7268,smooth_accel_decel
3375602,0.1312,0.0054,1.1355,-0.5250,1.6800,-0.0875,999.7124,smooth_accel_decel
3375662,0.0654,0.0620,0.9393,0.9275,-0.2537,0.0350,999.6582,smooth_accel_decel
3375722,0.1105,0.1363,1.1671,-0.2537,-0.4550,-0.1663,999.6506,smooth_accel_decel
3375782,0.0596,-0.0952,0.9812,0.6125,2.1437,0.2275,999.7083,smooth_accel_decel
3375842,0.1647,0.0549,1.1256,-1.0325,2.1263,0.5512,999.6885,smooth_accel_decel
3375902,0.1130,0.0761,1.0258,-1.0412,0.8138,0.1663,999.7185,smooth_accel_decel
3375962,0.1137,-0.0541,1.1237,1.3038,0.4812,-0.3500,999.7314,smooth_accel_decel
3376022,0.1728,0.1127,1.1062,2.4237,-3.6400,-0.2800,999.7241,smooth_accel_decel
3376082,0.0788,-0.0686,1.1234,0.3850,2.0650,0.7175,999.7207,smooth_accel_decel
3376142,-0.0109,0.0442,0.8328,2.7912,-1.7500,-0.0787,999.7229,smooth_accel_decel
3376202,0.0496,-0.0292,0.9015,-0.3413,1.0063,0.0088,999.7129,smooth_accel_decel
3376262,0.1179,-0.0381,0.9528,0.7875,-0.3938,0.0700,999.7158,smooth_accel_decel
3376322,0.1081,0.0195,1.0551,1.5838,0.2975,-0.1663,999.7100,smooth_accel_decel
3376382,0.0303,-0.0639,0.9094,2.0125,-2.3012,-0.2450,999.6960,smooth_accel_decel
3376442,-0.0210,0.0534,0.8786,0.9538,0.3063,0.3762,999.7051,smooth_accel_decel
3376502,0.0996,0.0412,0.9823,-0.3063,-0.2713,-0.0175,999.6819,smooth_accel_decel
3376562,0.1276,-0.0720,0.9934,-1.4000,-2.5725,-0.0175,999.7012,smooth_accel_decel
3376622,0.0910,-0.1517,0.9721,0.8838,-0.6913,0.2625,999.7097,smooth_accel_decel
3376682,0.0195,0.0598,0.7039,-2.7912,0.4112,0.0962,999.6973,smooth_accel_decel
3376742,0.0526,-0.0448,0.8838,2.5550,3.2638,0.3762,999.7285,smooth_accel_decel
3376802,0.0890,0.0868,1.1012,-2.2662,3.7362,0.8313,999.6912,smooth_accel_decel
3376862,-0.0531,-0.0138,0.7633,0.1312,1.0938,-0.0787,999.7170,smooth_accel_decel
3376922,0.0561,-0.0212,0.8248,-0.2800,0.8313,-0.1312,999.7312,smooth_accel_decel
3376982,0.0961,0.0822,0.8362,-1.5400,0.2013,-0.3762,999.7532,smooth_accel_decel
3377042,0.0837,-0.0869,1.0732,-1.5137,0.0787,-0.0175,999.7563,smooth_accel_decel
3377102,0.0400,0.0091,0.8240,-3.2375,-2.1263,-0.9362,999.7747,smooth_accel_decel
3377162,0.0617,-0.2215,0.8760,1.2425,-4.7075,-0.3587,999.7737,smooth_accel_decel
3377222,0.1359,0.1491,1.1659,3.9637,-0.8662,0.2975,999.7737,smooth_accel_decel
3377282,-0.0264,-0.0332,0.8051,1.4088,0.2450,-0.8838,999.7974,smooth_accel_decel
3377342,0.0493,0.0203,0.8560,0.5600,-1.1287,-0.4550,999.8210,smooth_accel_decel
3377402,0.1135,0.0254,1.0136,-1.5137,0.7088,-0.1138,999.7996,smooth_accel_decel
3377462,0.2325,0.0825,1.2812,-1.7237,-0.7088,-0.3587,999.8228,smooth_accel_decel
3377522,0.0653,0.0056,0.8938,0.0613,1.6450,0.3762,999.8420,smooth_accel_decel
3377582,0.0303,0.0498,0.8821,-2.1700,-2.6862,-0.4812,999.8379,smooth_accel_decel
3377642,0.0856,-0.0129,1.0682,0.1312,1.5137,0.5512,999.8591,smooth_accel_decel
3377702,-0.0163,-0.0307,0.9675,-2.2575,0.1138,-0.0700,999.8787,smooth_accel_decel
3377762,-0.0387,-0.0617,0.9770,0.4725,2.2313,0.4988,999.8896,smooth_accel_decel
3377822,-0.0653,-0.1178,0.7959,-1.1375,0.0525,0.3675,999.8862,smooth_accel_decel
3377882,0.0594,-0.0317,1.1021,0.2275,-0.1225,0.5950,999.9060,smooth_accel_decel
3377942,0.0384,-0.1688,0.9592,-2.3275,5.0400,0.0437,999.8918,smooth_accel_decel
3378002,0.1059,0.0254,1.0711,0.2362,0.6737,0.2537,999.9084,smooth_accel_decel
3378062,0.1074,0.0715,1.0672,1.8288,-1.5225,0.6562,999.8970,smooth_accel_decel
3378122,0.0622,0.0342,0.9445,1.2950,-0.6125,0.1925,999.9160,smooth_accel_decel
3378182,0.0556,-0.0143,1.0653,0.4025,-0.8400,-0.1138,999.9170,smooth_accel_decel
3378242,0.0676,-0.0349,1.0414,1.6712,0.5863,-0.2275,999.9026,smooth_accel_decel
3378302,0.0048,-0.0830,1.0111,2.0825,2.1613,0.6125,999.9136,smooth_accel_decel
3378362,0.0895,0.0162,1.1944,-1.5050,0.3500,0.4638,999.9126,smooth_accel_decel
3378422,0.1210,0.0280,1.2121,-1.5575,-0.3938,0.1575,999.9368,smooth_accel_decel
3378482,0.0512,0.0998,1.1963,-0.2362,-2.2662,1.3737,999.9495,smooth_accel_decel
3378542,0.1648,0.0085,1.1500,-1.1113,1.5925,0.6737,999.9653,smooth_accel_decel
3378602,-0.0214,-0.0427,0.8159,0.9275,-1.1025,0.6037,999.9790,smooth_accel_decel
3378662,0.0358,-0.1645,0.9204,0.6650,1.7938,0.2450,999.9763,smooth_accel_decel
3378722,0.0903,-0.0445,0.9668,-1.4262,0.5863,0.5075,999.9675,smooth_accel_decel
3378782,0.1191,0.0201,1.0751,1.0150,-0.1838,-0.1750,999.9705,smooth_accel_decel
3378842,0.1191,0.1085,1.0489,0.8662,0.4638,0.8050,999.9680,smooth_accel_decel
3378902,0.0500,-0.0084,0.9474,-1.4787,1.7413,-0.1925,999.9827,smooth_accel_decel
3378962,0.1835,0.0117,1.0811,0.2887,-0.2713,0.7875,1000.0085,smooth_accel_decel
3379022,0.1149,-0.0784,0.8530,0.6212,-0.6650,-0.1138,999.9937,smooth_accel_decel
3379082,0.0786,-0.0374,1.2434,-0.2188,4.5588,0.0000,1000.0076,smooth_accel_decel
3379142,0.1205,-0.0007,1.1149,1.1375,2.2225,0.2625,1000.0164,smooth_accel_decel
3379202,0.0730,-0.0142,0.9011,-0.5512,-3.1675,0.8487,1000.0361,smooth_accel_decel
3379262,0.0114,-0.0031,1.0883,2.7213,1.9600,0.6650,1000.0281,smooth_accel_decel
3379322,0.0229,-0.0669,1.0110,-1.5575,-0.9712,1.0412,1000.0056,smooth_accel_decel
3379382,0.0471,0.1523,0.9831,-2.4588,1.0237,-0.3675,1000.0156,smooth_accel_decel
3379442,0.1491,0.0062,1.0794,-0.9887,-0.0875,-0.1138,1000.0159,smooth_accel_decel
3379502,0.1340,-0.0563,0.9807,-0.5950,-0.8313,0.4988,1000.0129,smooth_accel_decel
3379562,0.0862,0.0054,1.0793,-0.4200,0.9362,0.8838,1000.0259,smooth_accel_decel
3379622,0.0151,-0.1071,0.7882,-0.0613,-0.7088,-0.1400,1000.0415,smooth_accel_decel
3379682,0.0317,-0.1005,0.7518,1.2162,-3.6050,0.5337,1000.0652,smooth_accel_decel
